{82,1001,47.757104325175774,1.1058594264750874,141.59371301190401,10.836092043851506,27.0,1.5,71.0,12.0,322.25166965138874,325.9209389429669,0.0,0.0,0.0,0.0,0.0,42.84987784491052,71.0,17.551214910000958,14.0}
{10,1001,47.20864355092505,0.6232933690523722,151.0415302713117,9.932083062572698,27.0,1.5,71.0,12.0,402.0003828754308,326.15645882709464,0.0,0.0,0.0,0.0,0.0,56.977630126314956,71.0,16.640450851440274,14.0}
{24,1001,47.84585606329582,0.7412050781705286,159.70281871439911,10.28956692255589,27.0,1.5,71.0,12.0,441.5316177426745,320.59311793545993,0.0,0.0,0.0,0.0,0.0,53.524834112723155,71.0,18.45161197210006,14.0}
{26,1001,47.38941055762912,1.0497354391763818,160.4385065291075,10.830659783537286,27.0,1.5,71.0,12.0,434.59688281976247,324.8300034337677,0.0,0.0,0.0,0.0,0.0,49.92772146376818,71.0,18.32254800489744,14.0}
{51,1001,47.00681603935883,0.4889835571234191,160.90427901725135,10.6831004714323,27.0,1.5,71.0,12.0,372.9998630164424,315.8544437006437,0.0,0.0,0.0,0.0,0.0,39.61133097361663,71.0,19.528822338815225,14.0}
{53,1001,47.90730788152358,0.5762482145373251,150.0963656578276,9.706282146944062,27.0,1.5,71.0,12.0,461.271591300383,304.63872220736596,0.0,0.0,0.0,0.0,0.0,54.35427766794928,71.0,12.476286578623814,14.0}
{64,1001,47.882290802285496,0.8739770053679966,154.88163058536279,9.609923258983207,27.0,1.5,71.0,12.0,466.34163833910566,311.8246664111074,0.0,0.0,0.0,0.0,0.0,42.533661209621684,71.0,14.680379320022135,14.0}
{71,1001,47.143562262384336,0.5849907988269536,158.9986882938827,9.172924533521012,27.0,1.5,71.0,12.0,324.92035970310013,290.7168484545162,0.0,0.0,0.0,0.0,0.0,48.195600289846574,71.0,20.60801237794284,14.0}
{12,1001,47.10201694016278,0.9086173341049942,152.53863000116087,10.692342194763862,27.0,1.5,71.0,12.0,456.79233933114494,308.5589242341172,0.0,0.0,0.0,0.0,0.0,53.00900740245754,71.0,14.370797129434887,14.0}
{42,1001,47.39593456943345,1.2992648277275356,146.985326696323,10.790609515721668,27.0,1.5,71.0,12.0,340.17471536857124,297.3271682954464,0.0,0.0,0.0,0.0,0.0,49.7855587882917,71.0,20.671567870464123,14.0}
{26,1001,47.53680521434293,0.6529709819788158,148.41672793982738,9.37892398021431,27.0,1.5,71.0,12.0,353.1655687547315,323.8671033783085,0.0,0.0,0.0,0.0,0.0,43.95009816579499,71.0,14.66144860737078,14.0}
{59,1001,47.876874338054456,1.1299602287111465,144.3044190000628,9.517675705868825,27.0,1.5,71.0,12.0,329.14480161087323,325.9167619443194,0.0,0.0,0.0,0.0,0.0,40.67475285050554,71.0,17.95519340048873,14.0}
{76,1001,47.39543000442572,0.8647647054290344,141.11568118698787,10.142283571223512,27.0,1.5,71.0,12.0,400.57944295458526,297.1700206946095,0.0,0.0,0.0,0.0,0.0,53.43645395409788,71.0,11.20077805225617,14.0}
{14,1001,47.58205725596555,1.0315426268474652,158.6511880948495,10.190321104260482,27.0,1.5,71.0,12.0,391.48653711534973,312.2680387564562,0.0,0.0,0.0,0.0,0.0,59.43183035234562,71.0,13.201919582606385,14.0}
{50,1001,47.32230597284904,1.0819418935287919,146.5461429272981,10.07455206915267,27.0,1.5,71.0,12.0,394.03337827165956,317.5381860662267,0.0,0.0,0.0,0.0,0.0,42.93565424539274,71.0,16.0309761293293,14.0}
{40,1001,47.92501572766464,1.037414872615705,141.25149356254317,9.071688168242375,27.0,1.5,71.0,12.0,438.48743712033877,303.8626914311823,0.0,0.0,0.0,0.0,0.0,46.70278518989635,71.0,20.534904754521268,14.0}
{34,1001,47.06591205627659,0.7477246946360049,152.37931392455297,9.800241055116155,27.0,1.5,71.0,12.0,397.2279922666103,314.5948550592987,0.0,0.0,0.0,0.0,0.0,49.21346054097683,71.0,13.062131349720584,14.0}
{52,1001,47.776014486780554,0.968533266815248,147.68467043908305,10.031855814874014,27.0,1.5,71.0,12.0,443.05733712365884,300.2192849831532,0.0,0.0,0.0,0.0,0.0,48.546018772535014,71.0,18.995750879063927,14.0}
{22,1001,47.04474090749228,0.6078192373201119,141.9569918792997,9.484180232459709,27.0,1.5,71.0,12.0,392.85366367211043,305.7776326769369,0.0,0.0,0.0,0.0,0.0,47.41958712925147,71.0,20.410997463294635,14.0}
{99,1001,47.216580133326474,0.8045924316320183,155.58498268449523,10.131136854385003,27.0,1.5,71.0,12.0,379.23249446010556,317.8380384669149,0.0,0.0,0.0,0.0,0.0,58.99009632349978,71.0,20.833156065402548,14.0}
{90,1001,47.09381345394649,0.5367554326882246,148.98704127181264,9.979191168236886,27.0,1.5,71.0,12.0,373.148133672822,315.8957450141868,0.0,0.0,0.0,0.0,0.0,49.94570871928943,71.0,13.195452863982993,14.0}
{76,1001,47.87669593505284,0.5239077423638773,156.52738015397972,9.542516772483022,27.0,1.5,71.0,12.0,431.5086194414202,325.83753915027734,0.0,0.0,0.0,0.0,0.0,55.24631046562423,71.0,17.279033586956754,14.0}
{71,1001,47.384657294987925,0.5974467100116341,155.3201679877219,9.27140633857518,27.0,1.5,71.0,12.0,408.52515809330816,290.80163203051336,0.0,0.0,0.0,0.0,0.0,52.471395942088414,71.0,13.347901469802615,14.0}
{53,1001,47.48281997762969,0.49190159827607166,153.35929816047766,10.241726615453608,27.0,1.5,71.0,12.0,403.5339297241272,294.5926635155316,0.0,0.0,0.0,0.0,0.0,57.51682181217403,71.0,20.517273874936432,14.0}
{51,1001,47.112679494705766,1.0739872690025174,156.75055429246487,10.424458227329122,27.0,1.5,71.0,12.0,365.4471738903003,310.1649418121361,0.0,0.0,0.0,0.0,0.0,47.53016611522234,71.0,17.770372809557568,14.0}
{88,1001,47.16480239640789,1.1951078143540723,144.91405439998803,9.25066732026238,27.0,1.5,71.0,12.0,377.8578223261559,287.2838979414041,0.0,0.0,0.0,0.0,0.0,59.19256808041747,71.0,11.007472745191798,14.0}
{37,1001,47.1448115119212,0.6794372509204116,154.115379035639,10.727966399289922,27.0,1.5,71.0,12.0,321.27858450943194,308.58162344009,0.0,0.0,0.0,0.0,0.0,45.859030888313804,71.0,13.028782718378636,14.0}
{9,1001,47.92867929806511,1.2436155920716665,146.45836208391964,10.393270513316317,27.0,1.5,71.0,12.0,461.5101933425153,302.98958059443646,0.0,0.0,0.0,0.0,0.0,57.23539304083377,71.0,15.785209255908242,14.0}
{6,1001,47.55316018598735,0.5411642741833311,142.30777329086138,9.071307214504724,27.0,1.5,71.0,12.0,437.5759879271443,295.08861496060536,0.0,0.0,0.0,0.0,0.0,41.05157292941433,71.0,12.10062747196394,14.0}
{97,1001,47.90834798464225,0.8889112131951717,147.22519274397678,9.02498958585079,27.0,1.5,71.0,12.0,406.14394994595426,323.1817112474773,0.0,0.0,0.0,0.0,0.0,46.90787155980144,71.0,19.368362645083025,14.0}
{87,1001,47.70483623164065,1.2487215617794027,143.89616115272682,10.525033346650297,27.0,1.5,71.0,12.0,403.6035310804022,325.66566664697484,0.0,0.0,0.0,0.0,0.0,59.310331382682826,71.0,11.826841921656184,14.0}
{19,1001,47.04839407980651,1.0775148254845404,150.47480103507473,10.072057436448695,27.0,1.5,71.0,12.0,476.9144019596004,303.7801434602485,0.0,0.0,0.0,0.0,0.0,39.29892406036755,71.0,13.484222478725954,14.0}
{9,1001,47.781363639883224,0.6422847116246513,157.0961250102111,10.012420581708485,27.0,1.5,71.0,12.0,418.21786207467005,313.7308641437219,0.0,0.0,0.0,0.0,0.0,55.79147142675787,71.0,19.538087751771084,14.0}
{97,1001,47.669262983481765,0.8502024087634176,149.42248639294976,9.979667141848498,27.0,1.5,71.0,12.0,430.6411901102358,309.7464968800436,0.0,0.0,0.0,0.0,0.0,38.290527058275146,71.0,19.651635980464537,14.0}
{31,1001,47.42606223451548,1.2729597821225824,153.616646614105,9.220527172837917,27.0,1.5,71.0,12.0,436.3589996682463,325.6875259535469,0.0,0.0,0.0,0.0,0.0,58.55410122859132,71.0,16.996494270588364,14.0}
{52,1001,47.94447405220426,0.7744768079541468,152.96535879481132,10.103131223387255,27.0,1.5,71.0,12.0,368.6992160465251,324.57335450193466,0.0,0.0,0.0,0.0,0.0,49.301890320495,71.0,14.592236751269285,14.0}
{31,1001,47.64356841493439,0.7684029694332105,144.6827087632848,10.373351526935549,27.0,1.5,71.0,12.0,366.7460726624107,304.04885140226014,0.0,0.0,0.0,0.0,0.0,57.32956203642195,71.0,19.668674538027183,14.0}
{54,1001,47.328562378104685,0.850175251658246,144.52445638818992,10.782978089541972,27.0,1.5,71.0,12.0,463.21629673023796,293.0370626543101,0.0,0.0,0.0,0.0,0.0,41.624163684017105,71.0,12.005204871060592,14.0}
{35,1001,47.47550223885098,0.8845668707857629,146.917785385945,10.081302888930438,27.0,1.5,71.0,12.0,370.77725960948135,323.79962943146415,0.0,0.0,0.0,0.0,0.0,53.597222316910916,71.0,16.0772689997647,14.0}
{27,1001,47.237593227343325,1.264563120223267,152.84107608812667,9.929497300860204,27.0,1.5,71.0,12.0,355.6520817686061,319.0774505512963,0.0,0.0,0.0,0.0,0.0,56.3258786069076,71.0,16.51893111367471,14.0}
{89,1001,47.24715381613902,1.275780533428491,144.55510298669418,9.476921980220391,27.0,1.5,71.0,12.0,463.61385003398857,318.87247491528314,0.0,0.0,0.0,0.0,0.0,55.79554089809357,71.0,12.335998919261204,14.0}
{28,1001,47.592122326324116,1.0976965545679258,150.9605905242074,9.772094518087819,27.0,1.5,71.0,12.0,462.8729983378223,317.72829445684863,0.0,0.0,0.0,0.0,0.0,40.71728239298881,71.0,18.79822518473855,14.0}
{7,1001,47.03895129869047,1.2678297322590275,152.81940442723788,9.815127393711744,27.0,1.5,71.0,12.0,330.2907343961087,308.6035994087214,0.0,0.0,0.0,0.0,0.0,38.49195367809801,71.0,13.013635387799347,14.0}
{95,1001,47.86559462268353,1.1203937337215146,157.02408876673448,10.25438805005348,27.0,1.5,71.0,12.0,363.4788915944779,325.37072666326236,0.0,0.0,0.0,0.0,0.0,41.96638856880541,71.0,15.167554293557918,14.0}
{58,1001,47.372531514108225,0.9962374531874748,153.89651070937205,9.859524346469964,27.0,1.5,71.0,12.0,355.4723087180605,301.23708241245015,0.0,0.0,0.0,0.0,0.0,44.15641738708559,71.0,11.395963558698064,14.0}
{51,1001,47.90242026643446,1.1547233446276273,155.0892287782364,10.813424447096393,27.0,1.5,71.0,12.0,397.15043009262104,326.67046170969127,0.0,0.0,0.0,0.0,0.0,48.62819085530704,71.0,11.241082111632995,14.0}
{69,1001,47.43434783640273,1.0166210247970677,146.39262903837965,9.844328289132406,27.0,1.5,71.0,12.0,390.4833087763014,315.41685419091914,0.0,0.0,0.0,0.0,0.0,40.022517113839825,71.0,20.64909954219475,14.0}
{20,1001,47.370404137357895,0.9077234246546009,153.70116144014622,10.707177392236632,27.0,1.5,71.0,12.0,348.3224889035966,290.1089369962787,0.0,0.0,0.0,0.0,0.0,39.68539364926568,71.0,19.106594471632278,14.0}
{96,1001,47.24380688884957,1.181081471871826,144.83891281416257,10.971162985163614,27.0,1.5,71.0,12.0,352.3991681181999,287.78005754794435,0.0,0.0,0.0,0.0,0.0,49.19569401153884,71.0,19.58878036557589,14.0}
{79,1001,47.87623440981228,1.2036604890914897,158.573209519382,9.401759019893792,27.0,1.5,71.0,12.0,341.68217316450387,303.8805841059849,0.0,0.0,0.0,0.0,0.0,45.1514555002268,71.0,20.22606052183024,14.0}
{86,1001,47.6499489644802,1.3035025110392708,149.76396092966246,9.814026188051242,27.0,1.5,71.0,12.0,463.0031064734727,324.58351107536754,0.0,0.0,0.0,0.0,0.0,54.66815004827534,71.0,14.166123375834411,14.0}
{51,1001,47.74692553481087,0.5595394668028835,155.82238415885482,9.227328558346754,27.0,1.5,71.0,12.0,400.8722223999976,291.0423490704213,0.0,0.0,0.0,0.0,0.0,51.714417861740046,71.0,13.670483820396363,14.0}
{23,1001,47.97261759615111,0.963291511463239,152.0687498637278,9.553797040273524,27.0,1.5,71.0,12.0,477.0962879498452,291.60529607381915,0.0,0.0,0.0,0.0,0.0,59.12131267548667,71.0,18.80313266543008,14.0}
{24,1001,47.36905010349035,0.8010009587288923,145.54565909440748,9.716847400293336,27.0,1.5,71.0,12.0,457.4203235316891,320.28908432083244,0.0,0.0,0.0,0.0,0.0,50.892340553731565,71.0,19.16873803539944,14.0}
{34,1001,47.89181438549721,1.1303100852449728,150.1842742528491,10.104773557318556,27.0,1.5,71.0,12.0,410.13962508735887,293.032265823094,0.0,0.0,0.0,0.0,0.0,52.41785608399558,71.0,13.834553936029382,14.0}
{19,1001,47.606176238779604,0.7609019853561647,151.86744658869128,10.244856490854556,27.0,1.5,71.0,12.0,338.76705247261543,305.5519862929699,0.0,0.0,0.0,0.0,0.0,43.29105315252585,71.0,12.39248707953204,14.0}
{12,1001,47.22676443147809,0.5847708047547715,143.46879360594488,9.128973468383412,27.0,1.5,71.0,12.0,441.1919604755795,298.0542293889485,0.0,0.0,0.0,0.0,0.0,54.89683288084457,71.0,17.51986462481022,14.0}
{12,1001,47.48683504819907,0.686535720575439,153.6440639767241,9.265580482097455,27.0,1.5,71.0,12.0,398.24860285392333,292.5712396533139,0.0,0.0,0.0,0.0,0.0,48.88750534995048,71.0,13.860149902307114,14.0}
{94,1001,47.77374367603134,0.4899817925120995,155.0927301525417,9.343254419140349,27.0,1.5,71.0,12.0,467.6977027849763,318.9873286962183,0.0,0.0,0.0,0.0,0.0,58.22849045984114,71.0,11.303081576175458,14.0}
{4,1001,47.123587263213494,0.6730024216809447,158.8544819239576,10.113485983647712,27.0,1.5,71.0,12.0,421.8450371859348,309.83008208189125,0.0,0.0,0.0,0.0,0.0,45.16109759047985,71.0,18.28956186334494,14.0}
{94,1001,47.97399374059,0.4875958637571223,159.00472386475937,9.514581879431216,27.0,1.5,71.0,12.0,322.5399013680561,324.55606988823354,0.0,0.0,0.0,0.0,0.0,58.233306336999185,71.0,13.718576720264666,14.0}
{66,1001,47.7097471372633,0.6497743467161026,149.11915609843993,9.65285182084801,27.0,1.5,71.0,12.0,447.0969058348727,324.8761175279456,0.0,0.0,0.0,0.0,0.0,48.302625255052554,71.0,11.457820686236369,14.0}
{7,1001,47.02900695515104,0.778980837148794,152.56952139322706,10.029901485573067,27.0,1.5,71.0,12.0,367.624473017322,290.557810670023,0.0,0.0,0.0,0.0,0.0,42.76170926361429,71.0,17.71005647355465,14.0}
{95,1001,47.12129033521096,0.6914499377335905,152.54063957073296,10.34696057559659,27.0,1.5,71.0,12.0,327.8126677034838,325.6946302011751,0.0,0.0,0.0,0.0,0.0,50.38446382782671,71.0,11.153414316541134,14.0}
{5,1001,47.83756103994109,0.5896693849332793,143.3599181524382,10.685120483716453,27.0,1.5,71.0,12.0,365.08287735030393,296.43462055130084,0.0,0.0,0.0,0.0,0.0,41.94399917405291,71.0,13.4770463736362,14.0}
{96,1001,47.33955252984669,0.8014235149634726,146.0103399391185,9.29417955672288,27.0,1.5,71.0,12.0,470.2916019191614,303.84813773459774,0.0,0.0,0.0,0.0,0.0,52.90813997967216,71.0,18.53339307631232,14.0}
{71,1001,47.203838819512654,0.744237095911557,152.77923300305883,9.078603550308578,27.0,1.5,71.0,12.0,473.49002561667936,289.671987321764,0.0,0.0,0.0,0.0,0.0,55.527241484320896,71.0,20.660769620858566,14.0}
{11,1001,47.264160777390494,1.2355603023245798,147.1349165965313,10.92103598630747,27.0,1.5,71.0,12.0,333.128933240945,311.24161008758017,0.0,0.0,0.0,0.0,0.0,56.77921748475078,71.0,18.25398783353101,14.0}
{21,1001,47.23891019083754,0.8830189509557864,156.25570785333286,9.707089165006087,27.0,1.5,71.0,12.0,398.6045962620956,309.51666820802416,0.0,0.0,0.0,0.0,0.0,55.83154539186707,71.0,14.751522727102829,14.0}
{8,1001,47.97449945069629,1.076873043529707,142.05320701466871,10.113058422745988,27.0,1.5,71.0,12.0,387.68131293190197,321.90076464367473,0.0,0.0,0.0,0.0,0.0,39.97540178180167,71.0,20.140931487210647,14.0}
{35,1001,47.27509938267602,0.492956640694631,145.69514835212155,9.659734452556991,27.0,1.5,71.0,12.0,391.3298170229097,313.1954626531411,0.0,0.0,0.0,0.0,0.0,51.61061334540458,71.0,14.391610085442995,14.0}
{6,1001,47.67400291962631,0.8622773711045824,144.0287333049738,9.613707008956927,27.0,1.5,71.0,12.0,432.1116753434677,314.19082563055775,0.0,0.0,0.0,0.0,0.0,44.134406856351,71.0,16.35364284238935,14.0}
{70,1001,47.45697408275456,0.7822626093230385,146.99438247855687,9.742186743675958,27.0,1.5,71.0,12.0,360.0224076886164,321.66228418289944,0.0,0.0,0.0,0.0,0.0,46.466162563013164,71.0,19.804192099296344,14.0}
{19,1001,47.180869630098734,1.0055520477431488,157.8710705157308,10.177055649565071,27.0,1.5,71.0,12.0,443.0196832302213,312.83497319923083,0.0,0.0,0.0,0.0,0.0,46.71434127841127,71.0,19.56180338066258,14.0}
{25,1001,47.418124205481185,0.5660835827582213,152.50601671514954,9.982215517146933,27.0,1.5,71.0,12.0,417.96781327521546,289.0968237704674,0.0,0.0,0.0,0.0,0.0,54.599671921666456,71.0,13.647837285389564,14.0}
{84,1001,47.71287597500275,0.5913237283119746,158.47884401556414,9.471283638408394,27.0,1.5,71.0,12.0,340.27527090265767,321.49896050037626,0.0,0.0,0.0,0.0,0.0,49.011531610123825,71.0,15.81788566146694,14.0}
{16,1001,47.524181425462274,0.9910599899516147,142.01324668529386,9.432012021033751,27.0,1.5,71.0,12.0,454.45192027440675,299.3257458226165,0.0,0.0,0.0,0.0,0.0,51.65209545659854,71.0,20.50496901558307,14.0}
